Herb_,Herb_cn_name,segmented_function,segmented_indication
HERB006382,秧鸡草,[],[]
HERB006383,洋剪秋罗,[],[]
HERB006384,羊角坳子,[],[]
HERB006385,羊角面包,[],[]
HERB006386,羊角藤,[],[]
HERB006387,洋金花,[],[]
HERB006388,,[],[]
HERB006389,杨梅,[],[]
HERB006390,,[],[]
HERB006391,杨梅根,[],[]
HERB006392,杨梅核仁,[],[]
HERB006393,杨梅树皮,[],[]
HERB006394,杨欧夏至草,[],[]
HERB006395,羊皮,[],[]
HERB006396,洋蒲桃叶,[],[]
HERB006397,阳起石,[],[]
HERB006398,洋茜草,[],[]
HERB006399,,[],[]
HERB006400,羊肉,[],[]
HERB006401,羊乳,[],[]
HERB006402,洋蓍草,[],[]
HERB006403,羊屎果,[],[]
HERB006404,阳桃,[],[]
HERB006405,羊蹄,[],[]
HERB006406,羊蹄根,[],[]
HERB006407,羊蹄实,[],[]
HERB006408,羊蹄叶,[],[]
HERB006409,杨桐,[],[]
HERB006410,羊外肾,[],[]
HERB006411,仰卧板凳果,[],[]
HERB006412,,[],[]
HERB006413,,[],[]
HERB006414,杨叶肖槿,[],[]
HERB006415,杨叶银背藤,[],[]
HERB006416,,[],[]
HERB006417,扬子小连翘,[],[]
HERB006418,耀华香茶菜,[],[]
HERB006419,药蜀葵,[],[]
HERB006420,药鼠李,[],[]
HERB006421,药水芭蕉,[],[]
HERB006422,药水苏,[],[]
HERB006423,药水苏爵床,[],[]
HERB006424,药西瓜,[],[]
HERB006425,药用安息香,[],[]
HERB006426,药用白前,[],[]
HERB006427,药用丹参,[],[]
HERB006428,,[],[]
HERB006429,药用当归,[],[]
HERB006430,药用倒提壶,[],[]
HERB006431,药用甘蔗,[],[]
HERB006432,药用狗牙花,[],[]
HERB006433,药用黑面神也,[],[]
HERB006434,药用牡丹,[],[]
HERB006435,药用牛奶菜,[],[]
HERB006436,药用牛舌草,[],[]
HERB006437,药用蒲公英,[],[]
HERB006438,药用前胡,[],[]
HERB006439,药用球果紫堇,[],[]
HERB006440,药用蛇床,[],[]
HERB006441,药用薰衣草,[],[]
HERB006442,药用紫檀,[],[]
HERB006443,野艾蒿,[],[]
HERB006444,野百合,[],[]
HERB006445,野草莓,[],[]
HERB006446,叶底珠根,[],[]
HERB006447,野颠茄,[],[]
HERB006448,野杜仲,[],[]
HERB006449,野甘草,[],[]
HERB006450,椰果,[],[]
HERB006451,野果茄,[],[]
HERB006452,夜关门,[],[]
HERB006453,野果茄,[],[]
HERB006454,野海椒,[],[]
HERB006455,夜合花,[],[]
HERB006456,野核桃仁,[],[]
HERB006457,野黑樱桃,[],[]
HERB006458,叶黑种草,[],[]
HERB006459,,[],[]
HERB006460,液化灰毛豆,[],[]
HERB006461,野花椒根,[],[]
HERB006462,野花椒皮,[],[]
HERB006463,野花椒叶,[],[]
HERB006464,野花生,[],[]
HERB006465,野黄皮,[],[]
HERB006466,夜家藤,[],[]
HERB006467,野姜,[],[]
HERB006468,夜交藤,[],[]
HERB006469,,[],[]
HERB006470,野菊,[],[]
HERB006471,野菊花,[],[]
HERB006472,野决明,[],[]
HERB006473,野荔枝叶,[],[]
HERB006474,叶脉银背藤,[],[]
HERB006475,夜明砂,[],[]
HERB006476,野木瓜,[],[]
HERB006477,野苜蓿,[],[]
HERB006478,野欧白芥,[],[]
HERB006479,野葡萄根,[],[]
HERB006480,野漆树叶,[],[]
HERB006481,野漆树子,[],[]
HERB006482,野扇花,[],[]
HERB006483,野山楂,[],[]
HERB006484,野生马,[],[]
HERB006485,野生千里光,[],[]
HERB006486,野生山樱桃,[],[]
HERB006487,叶穗香茶菜,[],[]
HERB006488,椰泰,[],[]
HERB006489,椰泰,[],[]
HERB006490,野莴苣,[],[]
HERB006491,野梧桐,[],[]
HERB006492,叶下珠,[],[]
HERB006493,,[],[]
HERB006494,,[],[]
HERB006495,夜香树,[],[]
HERB006496,野鸦椿,[],[]
HERB006497,野烟叶,[],[]
HERB006498,野罂粟,[],[]
HERB006499,,[],[]
HERB006500,野芝麻,[],[]
HERB006501,野猪,[],[]
HERB006502,野猪胆,[],[]
HERB006503,椰子,[],[]
HERB006504,椰子皮,[],[]
HERB006505,椰子瓤,[],[]
HERB006506,椰子油,[],[]
HERB006507,缢苞麻花头,[],[]
HERB006508,伊贝母,[],[]
HERB006509,,[],[]
HERB006510,伊比利亚水仙,[],[]
HERB006511,一边黄檀,[],[]
HERB006512,刈草,[],[]
HERB006513,,[],[]
HERB006514,,[],[]
HERB006515,意大利决明子,[],[]
HERB006516,意大利蜡菊,[],[]
HERB006517,一点红,[],[]
HERB006518,翼梗五味子,[],[]
HERB006519,,[],[]
HERB006520,,[],[]
HERB006521,一花木兰,[],[]
HERB006522,一花吴茱萸,[],[]
HERB006523,易卡托叶黄檀,[],[]
HERB006524,,[],[]
HERB006525,,[],[]
HERB006526,,[],[]
HERB006527,,[],[]
HERB006528,伊朗阿魏,[],[]
HERB006529,伊朗青蓝,[],[]
HERB006530,伊犁翠雀花,[],[]
HERB006531,伊利利亚大吃几,[],[]
HERB006532,伊利里亚大翅蓟,[],[]
HERB006533,伊利诺合欢草,[],[]
HERB006534,,[],[]
HERB006535,,[],[]
HERB006536,薏米,[],[]
HERB006537,益母草,[],[]
HERB006538,益母草花,[],[]
HERB006539,一年蓬,[],[]
HERB006540,一年生山靛,[],[]
HERB006541,一泡囊草,[],[]
HERB006542,一品红,[],[]
HERB006543,,[],[]
HERB006544,,[],[]
HERB006545,,[],[]
HERB006546,饴糖,[],[]
HERB006547,,[],[]
HERB006548,一窝鸡,[],[]
HERB006549,,[],[]
HERB006550,,[],[]
HERB006551,,[],[]
HERB006552,异形南五味子,[],[]
HERB006553,唐松草,[],[]
HERB006554,益阳荷包牡丹,[],[]
HERB006555,异叶败酱,[],[]
HERB006556,异叶假繁缕,[],[]
HERB006557,异叶梁王茶,[],[]
HERB006558,异叶蔓荆,[],[]
HERB006559,一夜美登木,[],[]
HERB006560,一叶萩,[],[]
HERB006561,一叶萩根,[],[]
HERB006562,一叶肉托果,[],[]
HERB006563,异叶天南星,[],[]
HERB006564,异叶铁杉,[],[]
HERB006565,异叶乌头,[],[]
HERB006566,异叶杨,[],[]
HERB006567,,[],[]
HERB006568,薏苡仁,[],[]
HERB006569,益智,[],[]
HERB006570,一枝蒿,[],[]
HERB006571,一枝黄花,[],[]
HERB006572,益智仁,[],[]
HERB006573,一枝香,[],[]
HERB006574,异株矮麻黄,[],[]
HERB006575,异株荨麻,[],[]
HERB006576,异足索沙蚕,[],[]
HERB006577,银白黄杨,[],[]
HERB006578,银白金合欢,[],[]
HERB006579,银白槭,[],[]
HERB006580,银白千里光,[],[]
HERB006581,银白杨,[],[]
HERB006582,银边龙舌兰,[],[]
HERB006583,银箔,[],[]
HERB006584,银不换,[],[]
HERB006585,银柴胡,[],[]
HERB006586,茵陈,[],"['chologogues.2', 'CCl4.3', 'rabbits.4', 'vitro.5', 'vitro.6']"
HERB006587,茵陈蒿,[],[]
HERB006588,,[],[]
HERB006589,因地香茶菜,[],[]
HERB006590,印度菝葜,[],[]
HERB006591,印度白茅,[],[]
HERB006592,印度大麻,[],[]
HERB006593,,[],[]
HERB006594,,[],[]
HERB006595,,[],[]
HERB006596,印度黄檀,[],[]
HERB006597,印度假荆芥,[],[]
HERB006598,印度九里香,[],[]
HERB006599,印度橘,[],[]
HERB006600,印度莲?,[],[]
HERB006601,印度萝芙木,[],[]
HERB006602,印度马兜铃,[],[]
HERB006603,印度马兜铃,[],[]
HERB006604,,[],[]
HERB006605,印度棉,[],[]
HERB006606,印度木防己,[],[]
HERB006607,,[],[]
HERB006608,印度蛇菰,[],[]
HERB006609,印度斯里兰卡叶下珠,[],[]
HERB006610,印度藤黄,[],[]
HERB006611,印度娃儿藤,[],[]
HERB006612,印度邪蒿,[],[]
HERB006613,印度鸭脚树,[],[]
HERB006614,印度藏茴香,[],[]
HERB006615,,[],[]
HERB006616,银耳,[],[]
HERB006617,,[],[]
HERB006618,银合欢,[],[]
HERB006619,,[],[]
HERB006620,,[],[]
HERB006621,银花子,[],[]
HERB006622,,[],[]
HERB006623,银胶菊,[],[]
HERB006624,,[],[]
HERB006625,,[],[]
HERB006626,,[],[]
HERB006627,印尼面包果,[],[]
HERB006628,银色米仔兰,[],[]
HERB006629,银线草,[],[]
HERB006630,银信草,[],[]
HERB006631,阴行草,[],[]
HERB006632,银杏叶,[],[]
HERB006633,淫羊藿,[],[]
HERB006634,淫羊藿根,[],[]
HERB006635,银叶树,[],[]
HERB006636,银鱼,[],[]
HERB006637,银州柴胡,[],[]
HERB006638,鹰不泊,[],[]
HERB006639,迎春花,[],[]
HERB006640,英国欧石楠,[],[]
HERB006641,英国山楂,[],[]
HERB006642,,[],[]
HERB006643,,[],[]
HERB006644,瘿花香茶菜,[],[]
HERB006645,,[],[]
HERB006646,硬毛金丝桃,[],[]
HERB006647,,[],[]
HERB006648,,[],[]
HERB006649,硬皮禾叶兰,[],[]
HERB006650,迎山红,[],[]
HERB006651,硬水黄连,[],[]
HERB006652,罂粟,[],[]
HERB006653,罂粟壳,[],[]
HERB006654,罂粟嫩苗,[],[]
HERB006655,樱桃,[],[]
HERB006656,樱桃番茄,[],[]
HERB006657,银杏果,[],[]
HERB006658,银杏叶,[],[]
HERB006659,,[],[]
HERB006660,硬叶女娄菜,[],[]
HERB006661,鹰爪,[],[]
HERB006662,鹰爪豆,[],[]
HERB006663,鹰爪豆猪屎豆,[],[]
HERB006664,,[],[]
HERB006665,蝇子草,[],[]
HERB006666,蛹虫草,[],[]
HERB006667,永宁独活,[],[]
HERB006668,莸,[],[]
HERB006669,,[],[]
HERB006670,有柄石韦,[],[]
HERB006671,油菜籽,[],[]
HERB006672,油茶根皮,[],[]
HERB006673,,[],[]
HERB006674,,[],[]
HERB006675,疣点卫矛,[],[]
HERB006676,油柑根,[],[]
HERB006677,油橄榄,[],[]
HERB006678,,[],[]
HERB006679,油柑木皮,[],[]
HERB006680,油柑叶,[],[]
HERB006681,柚根,[],[]
HERB006682,,[],[]
HERB006683,疣果豆蔻,[],[]
HERB006684,柚核,[],[]
HERB006685,油胡桃,[],[]
HERB006686,柚花,[],[]
HERB006687,,[],[]
HERB006688,,[],[]
HERB006689,柚木,[],[]
HERB006690,柚皮,[],[]
HERB006691,,[],[]
HERB006692,,[],[]
HERB006693,釉色斑鸠菊?,[],[]
HERB006694,有色紫金牛,[],[]
HERB006695,攸县鸭脚树,[],[]
HERB006696,油烟奥拓四叶草?,[],[]
HERB006697,柚叶,[],[]
HERB006698,优野黄秋葵,[],[]
HERB006699,,[],[]
HERB006700,油棕,[],[]
HERB006701,,[],[]
HERB006702,,[],[]
HERB006703,禹白附,[],[]
HERB006704,禹白附,[],[]
HERB006705,榆白皮,[],[]
HERB006706,,[],[]
HERB006707,愈创木,[],[]
HERB006708,,[],[]
HERB006709,玉带根,[],[]
HERB006710,,[],[]
HERB006711,,[],[]
HERB006712,渔夫叶下珠,[],[]
HERB006713,鱼肝油,[],[]
HERB006714,余甘子,[],[]
HERB006715,雨果小叶楠,[],[]
HERB006716,榆花,[],[]
HERB006717,,[],[]
HERB006718,郁金,[],[]
HERB006719,郁金香,[],[]
HERB006720,郁金香根,[],[]
HERB006721,,[],[]
HERB006722,,[],[]
HERB006723,,[],[]
HERB006724,,[],[]
HERB006725,郁李仁,[],[]
HERB006726,禹粮石,[],[]
HERB006727,,[],[]
HERB006728,鱼鳞菜,[],[]
HERB006729,鱼鳞云杉,[],[]
HERB006730,玉玲花,[],[]
HERB006731,,[],[]
HERB006732,,[],[]
HERB006733,玉米须,[],[]
HERB006734,玉珊瑚根,[],[]
HERB006735,玉珊瑚根,[],[]
HERB006736,榆树,[],[]
HERB006737,雨水,[],[]
HERB006738,玉蜀黍,[],[]
HERB006739,鱼藤,[],[]
HERB006740,鱼香草,[],[]
HERB006741,鱼腥草,[],[]
HERB006742,芋叶,[],[]
HERB006743,羽叶丁香,[],[]
HERB006744,羽叶鬼灯檠,[],[]
HERB006745,玉叶金花,[],[]
HERB006746,,[],[]
HERB006747,羽叶三七,[],[]
HERB006748,羽叶蛇葡萄,[],[]
HERB006749,羽衣甘蓝,[],[]
HERB006750,禹余粮,[],[]
HERB006751,玉簪叶车前,[],[]
HERB006752,预知子,[],[]
HERB006753,禹州漏芦,[],[]
HERB006754,玉竹,[],[]
HERB006755,羽状合欢,[],[]
HERB006756,,[],[]
HERB006757,,[],[]
HERB006758,圆瓣姜花,[],[]
HERB006759,香茶菜,[],[]
HERB006760,元宝草,[],[]
HERB006761,原蚕蛾,[],[]
HERB006762,原蚕沙,[],[]
HERB006763,原蚕子,[],[]
HERB006764,,[],[]
HERB006765,圆丛红景天,[],[]
HERB006766,圆当归,[],[]
HERB006767,远东九里香,[],[]
HERB006768,,[],[]
HERB006769,原果甘草,[],[]
HERB006770,圆果算盘子,[],[]
HERB006771,元胡,[],['analgesics.2']
HERB006772,元胡索,[],['analgesics.2']
HERB006773,芫花,[],[]
HERB006774,圆滑番荔枝,[],[]
HERB006775,芫花根,[],[]
HERB006776,芫花条,[],[]
HERB006777,原鸡,[],[]
HERB006778,,[],[]
HERB006779,圆锯筋骨草,[],[]
HERB006780,,[],[]
HERB006781,圆帽向日葵?,[],[]
HERB006782,元参,[],"['rabbits.2', 'sugar.4']"
HERB006783,,[],[]
HERB006784,芫荽,[],[]
HERB006785,鸢尾,[],[]
HERB006786,,[],[]
HERB006787,,[],[]
HERB006788,圆叶柴胡,[],[]
HERB006789,圆叶鹅掌柴,[],[]
HERB006790,圆叶风铃草,[],[]
HERB006791,圆叶鹿蹄草,[],[]
HERB006792,圆叶茅膏菜,[],[]
HERB006793,圆叶牵牛子,[],[]
HERB006794,圆叶山乌龟,[],[]
HERB006795,,[],[]
HERB006796,,[],[]
HERB006797,圆叶泽兰,[],[]
HERB006798,远志,[],[]
HERB006799,圆枝卷柏,[],[]
HERB006800,远志叶澳洲茶,[],[]
HERB006801,圆锥画叶轮木,[],[]
HERB006802,圆锥猪屎豆,[],[]
HERB006803,,[],[]
HERB006804,月桂树叶木姜子,[],[]
HERB006805,月桂小波,[],[]
HERB006806,月桂叶,[],[]
HERB006807,,[],[]
HERB006808,月桂子,[],[]
HERB006809,,[],[]
HERB006810,,[],[]
HERB006811,月季花,[],[]
HERB006812,月季石榴,[],[]
HERB006813,月见草,[],[]
HERB006814,越橘叶,[],[]
HERB006815,越南安息香,[],[]
HERB006816,,[],[]
HERB006817,粤丝瓜,[],[]
HERB006818,越西木香,[],[]
HERB006819,月腺大戟,[],[]
HERB006820,云苓,[],['vitro.2']
HERB006821,云南芭蕉,[],[]
HERB006822,云南草蔻,[],[]
HERB006823,云南重楼,[],[]
HERB006824,,[],[]
HERB006825,云南榧树,[],[]
HERB006826,云南风车子,[],[]
HERB006827,云南甘草,[],[]
HERB006828,云南割舍树,[],[]
HERB006829,云南葛藤,[],[]
HERB006830,云南含笑,[],[]
HERB006831,云南红豆杉,[],[]
HERB006832,云南红景天,[],[]
HERB006833,云南黄连,[],[]
HERB006834,云南萝芙木,[],[]
HERB006835,云南美登木,[],[]
HERB006836,云南拟单性木兰,[],[]
HERB006837,云南羌活,[],[]
HERB006838,云南蕊木,[],[]
HERB006839,云南沙棘,[],[]
HERB006840,云南山楂,[],[]
HERB006841,云南山竹子,[],[]
HERB006842,,[],[]
HERB006843,云南石仙桃,[],[]
HERB006844,云南石梓,[],[]
HERB006845,云南鼠尾草,[],[]
HERB006846,云南穗花杉,[],[]
HERB006847,云南铁杉,[],[]
HERB006848,云南菟丝子,[],[]
HERB006849,云南野扇花,[],[]
HERB006850,云南皂荚,[],[]
HERB006851,云南樟,[],[]
HERB006852,,[],[]
HERB006853,云神,[],[]
HERB006854,,[],[]
HERB006855,芸薹,[],[]
HERB006856,芸苔子,[],[]
HERB006857,云雾罗汉松,[],[]
HERB006858,芸香草,[],[]
HERB006859,芸香叶好?,[],[]
HERB006860,云芝,[],[]
HERB006861,,[],[]
HERB006862,杂交车轴草,[],[]
HERB006863,杂交介质红豆杉,[],[]
HERB006864,杂交银胶菊,[],[]
HERB006865,,[],[]
HERB006866,杂兴唐松草,[],[]
HERB006867,栽培柑橘,[],[]
HERB006868,栽培黑种草,[],[]
HERB006869,栽培向日葵叶,[],[]
HERB006870,,[],[]
HERB006871,,[],[]
HERB006872,赞比西巴豆,[],[]
HERB006873,,[],[]
HERB006874,藏边打黄,[],[]
HERB006875,臧红花,[],[]
HERB006876,藏红花色水芹,[],[]
HERB006877,藏麻黄,[],[]
HERB006878,藏茄,[],[]
HERB006879,藏三七,[],[]
HERB006880,藏药裸茎金腰,[],[]
HERB006881,灶心土,[],[]
HERB006882,,[],[]
HERB006883,皂刺,[],[]
HERB006884,皂矾,[],[]
HERB006885,枣核,[],[]
HERB006886,皂荚,[],[]
HERB006887,皂荚刺,[],[]
HERB006888,皂荚根皮,[],[]
HERB006889,皂荚叶,[],[]
HERB006890,皂荚子,[],[]
HERB006891,皂角刺,[],[]
HERB006892,枣皮,[],['mice.2']
HERB006893,枣皮树,[],[]
HERB006894,枣仁,[],"['2.5', '5.0']"
HERB006895,枣树根,[],[]
HERB006896,枣树皮,[],[]
HERB006897,皂味口蘑,[],[]
HERB006898,灶心土,[],[]
HERB006899,蚤休,[],[]
HERB006900,枣叶,[],[]
HERB006901,泽兰,[],[]
HERB006902,泽兰根,[],[]
HERB006903,泽兰羊耳菊,[],[]
HERB006904,泽兰叶,[],[]
HERB006905,泽漆,[],[]
HERB006906,泽乌头,[],[]
HERB006907,,[],[]
HERB006908,泽泻,[],[]
HERB006909,中国石蒜,[],[]
HERB006910,,[],[]
HERB006911,窄头橐吾,[],[]
HERB006912,窄叶半枫荷,[],[]
HERB006913,窄叶南洋杉,[],[]
HERB006914,窄叶野豌豆,[],[]
HERB006915,窄竹叶柴胡,[],[]
HERB006916,展萼金丝桃,[],[]
HERB006917,展花乌头,[],[]
HERB006918,,[],[]
HERB006919,展毛翠雀花,[],[]
HERB006920,粘毛黄芩,[],[]
HERB006921,,[],[]
HERB006922,毡毛石韦,[],[]
HERB006923,毡毛栒子,[],[]
HERB006924,展枝唐松草,[],[]
HERB006925,,[],[]
HERB006926,胀果甘草,[],[]
HERB006927,,[],[]
HERB006928,蟑螂,[],[]
HERB006929,樟柳头,[],[]
HERB006930,樟木,[],[]
HERB006931,樟脑,[],[]
HERB006932,樟脑罗勒,[],[]
HERB006933,樟树皮,[],[]
HERB006934,樟树叶,[],[]
HERB006935,樟树子,[],[]
HERB006936,獐牙菜,[],[]
HERB006937,掌叶半夏,[],[]
HERB006938,掌叶大黄,[],[]
HERB006939,樟叶胡椒,[],[]
HERB006940,,[],[]
HERB006941,,[],[]
HERB006942,照山白,[],[]
HERB006943,,[],[]
HERB006944,,[],[]
HERB006945,爪哇橄榄,[],[]
HERB006946,,[],[]
HERB006947,,[],[]
HERB006948,沼泽千户,[],[]
HERB006949,,[],[]
HERB006950,浙贝母,[],[]
HERB006951,庶虫,[],[]
HERB006952,鹧鸪菜,[],[]
HERB006953,,[],[]
HERB006954,浙江獐牙菜,[],[]
HERB006955,赭石,[],[]
HERB006956,柘树,[],[]
HERB006957,蔗糖,[],[]
HERB006958,,[],[]
HERB006959,,[],[]
HERB006960,,[],[]
HERB006961,针葵,[],[]
HERB006962,榛蘑,[],[]
HERB006963,,[],[]
HERB006964,,[],[]
HERB006965,,[],[]
HERB006966,,[],[]
HERB006967,珍珠,[],[]
HERB006968,珍珠菜,[],[]
HERB006969,珍珠杆,[],[]
HERB006970,珍珠露水草,[],[]
HERB006971,珍珠梅,[],[]
HERB006972,珍珠母,[],['rabbits.2']
HERB006973,珍珠绣线菊,[],[]
HERB006974,,[],[]
HERB006975,,[],[]
HERB006976,制百部,[],"['20%', '50%', 'wash.5', '100%']"
HERB006977,炙百合,[],[]
HERB006978,制半夏,[],[]
HERB006979,炙鳖甲,[],[]
HERB006980,,[],[]
HERB006981,制苍术,[],[]
HERB006982,炙草,[],[]
HERB006983,制草乌,[],[]
HERB006984,炙穿山甲,[],[]
HERB006985,制川乌,[],[]
HERB006986,制大黄,[],"['purgation.2', 'acid.3', 'hypercholesterolemia.6']"
HERB006987,制地龙,[],"['rabbits.2', '0.1', 'dogs.3', 'anticonvulsive.4']"
HERB006988,炙蜂房,[],[]
HERB006989,制附子,[],"['aconitine.2', 'flow.3', 'sedatives.4', 'cholesterol.5', '0.295', '17.42', 'orally.6']"
HERB006990,炙甘草,[],[]
HERB006991,植根当归,[],[]
HERB006992,枳根皮,[],[]
HERB006993,制龟板,[],[]
HERB006994,制桂枝,[],[]
HERB006995,炙红芪,[],[]
HERB006996,炙厚朴,[],"['antibacterial.2', 'muscles.3', 'vitro.4']"
HERB006997,制黄精,[],[]
HERB006998,炙黄芪,[],[]
HERB006999,指甲花叶,[],[]
HERB007000,制僵蚕,[],[]
HERB007001,枳椇根,[],[]
HERB007002,枳椇子,[],[]
HERB007003,制军炭,[],[]
HERB007004,枳壳,[],[]
HERB007005,直立百部,[],[]
HERB007006,直立长春花,[],[]
HERB007007,,[],[]
HERB007008,,[],[]
HERB007009,直立角茴香,[],[]
HERB007010,直立罗汉松,[],[]
HERB007011,智利马兜铃,[],[]
HERB007012,智利马兜铃,[],[]
HERB007013,治理千金藤,[],[]
HERB007014,智力也厚壳桂,[],[]
HERB007015,,[],[]
HERB007016,芝麻,[],[]
HERB007017,芝麻菜,[],[]
HERB007018,炙麻黄,[],"['increased.2', 'epinephrine.3', 'eye.4']"
HERB007019,芝麻壳,[],[]
HERB007020,炙马钱子,[],[]
HERB007021,芝麻油,[],[]
HERB007022,制没药,[],['violaceum.2']
HERB007023,知母,[],[]
HERB007024,制南星,[],[]
HERB007025,炙枇杷叶,[],"['vitro.2', 'effect.3']"
HERB007026,枳壳,[],[]
HERB007027,炙全蝎,[],"['sedative.2', 'effect.3']"
HERB007028,制乳没,[],[]
HERB007029,制乳香,[],"['effect.2', 'vessels.3']"
HERB007030,炙桑柏皮,[],[]
HERB007031,纸莎草,[],[]
HERB007032,,[],[]
HERB007033,炙升麻,[],"['1.0', 'mice.2']"
HERB007034,枳实,[],[]
HERB007035,枳实与枳壳,[],[]
HERB007036,制首乌,[],[]
HERB007037,制香附,[],[]
HERB007038,止泻木皮,[],[]
HERB007039,制玄胡,[],['analgesics.2']
HERB007040,,[],[]
HERB007041,置疑小檗,[],[]
HERB007042,,[],[]
HERB007043,蜘蛛抱蛋,[],[]
HERB007044,蜘蛛香,[],[]
HERB007045,,[],[]
HERB007046,栀子,[],[]
HERB007047,栀子花,[],[]
HERB007048,栀子花根,[],[]
HERB007049,炙紫菀,[],[]
HERB007050,栀子叶,[],[]
HERB007051,,[],[]
HERB007052,,[],[]
HERB007053,肿柄菊,[],[]
HERB007054,钟萼白头翁,[],[]
HERB007055,中非钩枝藤,[],[]
HERB007056,,[],[]
HERB007057,,[],[]
HERB007058,中国苍耳,[],[]
HERB007059,中国粗榧职业,[],[]
HERB007060,中国粗榧子,[],[]
HERB007061,中国红参,[],[]
HERB007062,中国沙棘,[],[]
HERB007063,,[],[]
HERB007064,中国绣球,[],[]
HERB007065,中国旋复花,[],[]
HERB007066,,[],[]
HERB007067,中华鸡矢藤?,[],[]
HERB007068,中华九里香,[],[]
HERB007069,,[],[]
HERB007070,中华青牛胆,[],[]
HERB007071,中华小尖柳珊瑚,[],[]
HERB007072,中华绣线梅,[],[]
HERB007073,,[],[]
HERB007074,,[],[]
HERB007075,中间锦鸡儿,[],[]
HERB007076,中间茅膏菜,[],[]
HERB007077,中间五味子,[],[]
HERB007078,中间香茶菜,[],[]
HERB007079,肿节风,[],[]
HERB007080,中麻黄,[],[]
HERB007081,钟乳石,[],[]
HERB007082,中亚苦蒿,[],[]
HERB007083,中亚秦艽,[],[]
HERB007084,中亚沙棘,[],[]
HERB007085,,[],[]
HERB007086,皱木耳,[],[]
HERB007087,舟山新木姜子,[],[]
HERB007088,皱蒴藓,[],[]
HERB007089,皱叶鹿蹄草,[],[]
HERB007090,皱叶木兰,[],[]
HERB007091,皱叶欧芹,[],[]
HERB007092,皱叶香茶菜,[],[]
HERB007093,皱叶泽兰,[],[]
HERB007094,帚枝鼠李,[],[]
HERB007095,竹柏,[],[]
HERB007096,,[],[]
HERB007097,猪大肠,[],[]
HERB007098,,[],[]
HERB007099,猪胆汁,[],[]
HERB007100,朱茯神,[],[]
HERB007101,,[],[]
HERB007102,,[],[]
HERB007103,朱红龙血树,[],[]
HERB007104,,[],[]
HERB007105,,[],[]
HERB007106,猪脊髓,[],[]
HERB007107,竹节三七,[],[]
HERB007108,竹节参,[],[]
HERB007109,竹节香附,[],[]
HERB007110,,[],[]
HERB007111,竹沥,[],[]
HERB007112,猪苓,[],[]
HERB007113,,[],[]
HERB007114,苎麻根,[],[]
HERB007115,猪毛菜,[],[]
HERB007116,竹茹,[],[]
HERB007117,朱砂,[],[]
HERB007118,朱砂杜鹃,[],[]
HERB007119,朱砂根,[],[]
HERB007120,朱砂莲,[],[]
HERB007121,猪肾,[],[]
HERB007122,猪屎豆,[],[]
HERB007123,蛛丝红纹马先蒿,[],[]
HERB007124,柱穗山姜,[],[]
HERB007125,烛台鼠尾草,[],[]
HERB007126,,[],[]
HERB007127,猪牙皂,[],[]
HERB007128,猪靥,[],[]
HERB007129,竹叶柴胡,[],[]
HERB007130,竹叶椒,[],[]
HERB007131,竹叶椒根,[],[]
HERB007132,竹叶菊,[],[]
HERB007133,竹叶兰,[],[]
HERB007134,竹叶心,[],[]
HERB007135,珠子草,[],[]
HERB007136,珠子参,[],[]
HERB007137,煮紫薯,[],[]
HERB007138,猪鬃草,[],[]
HERB007139,抓鬼瓜叶乌头,[],[]
HERB007140,砖红韧伞,[],[]
HERB007141,,[],[]
